text,label,clean_text
"Hebat. Pasangan Duet Capres Cawapres Ganjar Pranowo Mahfud MD buka pintu sukses dengan kredit 35% untuk koprasi dan UMKM. Semangat, pelaku bisnis lokal.JN19X3 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/WyAInPA1tc",Ekonomi,hebat pasang duet capres cawapres ganjar pranowo mahfud md buka pintu sukses kredit koprasi umkm semangat laku bisnis jnk ganjarmahfudrebound
"Dalam diamnya, Prabowo menunjukkan dukungan konkret untuk kemerdekaan Palestina. #02UntukMelanjutkan BuktiNyata TiadaHenti https://t.co/3OiddktxLs",Pertahanan dan Keamanan,diam prabowo tunjuk dukung konkret merdeka palestina buktinyata tiadahenti
"RT @glIpmdtg1Q9wt5klNYYB2ZyDhq4Rxv34hH871vfQ440= ""Kalau nilai 10, katanya hanya untuk Allah SWT, kan? Di sini kita bisa lihat bahwa: - Prabowo memang tidak kenal Allah. - Emang ada manusia lain yang pernah beri Allah nilai? - Paslon narsistik yang beri nilai diri sendiri. Katanya biar rakyat yang menilai? [RE immankfsyah]",Ideologi,rt kalau nilai kata allah swt kan sini lihat prabowo memang kenal allah emang manusia pernah beri allah nilai paslon narsistik beri nilai diri sendiri kata biar rakyat nilai re
RT Program Ganjar-Mahfud 2024 jelas sangat mendukung para petani Kredit macet ini akan diputihkan atau dihapus agar petani tidak punya utang pada negara Alhamdullilah demi kesejahteraan petani jelas program ini bermanfaat #RembuGanjar @FoOUkRjBzQ9WfxxbGESYQi9OqV4EtxkPZk+KwbDrNPg= @taEdkbdyBUKJUsJtcrRQhtVIA6VfjnN6nqhqc8MOHvY= https://t.co/7IHDwODJ6j [RE chandraLaras22],Ekonomi,rt program ganjarmahfud jelas sangat dukung tani kredit macet putih hapus tani punya utang negara alhamdullilah sejahtera tani jelas program manfaat rembuganjar re
"RT pilpres kali ini emang seru sih karena kita lebih melek bahas gagasan yang diusung tapi pilpres kali ini juga toxic banget wkwk. presiden terang2an condong ke satu paslon, banyak pelanggaran ini itu, dll. terus skrg project organic aja dijegal buset Anies Deserve Better [RE lilrwok]",Politik,rt pilpres kali emang seru sih lebih melek bahas gagas usung pilpres kali toxic banget wkwk presiden condong satu paslon banyak langgar terus skrg project organic aja jegal buset anies deserve better re lilrwok
"RT Hormat pada Bripka Heru. Dan karena kejadian kejadian seperti inilah Ganjar-Mahfud berkomitmen mewujudkan program ""1 Desa 1 Faskes 1 Nakes"" agar setiap desa memiliki fasilitas kesehatan yang dapat dijangkau dengan mudah oleh warga Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© [RE ganjarpranowo]",Sosial Budaya,rt hormat bripka heru jadi jadi ini ganjarmahfud komitmen wujud program desa faskes nakes desa milik fasilitas sehat jangkau mudah warga re ganjarpranowo
RT Anies jadi pemenang survei BLOOMBERG mengalahkan capres yg lain Memang saatnya Indonesia butuh perubahan bukan melanjutkan #AMINAjaDulu Ã¢Â˜Â #AniesMuhaimin2024 Ã¢Â˜Â https://t.co/IxoqBP5zzD [RE Boediantar4],Politik,rt anies jadi menang survei bloomberg kalah capres yg memang saat indonesia butuh ubah bukan lanjut aminajadulu re
"RT Tsunami Silent Majority makin tak terbendung, gelombang migrasi belum selesai. Mereka yang diam, namun suaranya akan menggelegar menuju kotak suara, 14 Februari 2024. Mereka yang selama ini telah berjuang dan berjibaku bertahun-tahun, namun diabaikan sama sekali. Harkat dan martabat yang telah terinjak membuat mereka bersuara. Seperti halnya, Relawan SGP yg akhirnya migrasi ke Prabowo-Gibran. Para alim ulama beserta santri SGP yang sangat menghargai & menghormati Pak Jokowi. Pilihan bijak. Para ulama, mengikuti suara rakyat untuk berlabuh di dermaga kemenangan. #PersatuanNasional [RE regmlar]",Politik,rt tsunami silent majority makin tak bendung gelombang migrasi selesai diam suara gelegar tuju kotak suara februari lama juang jibaku bertahuntahun abai sama sekali harkat martabat injak buat suara hal rawan sgp yg akhir migrasi prabowogibran alim ulama serta santri sgp sangat harga hormat pak jokowi pilih bijak ulama ikut suara rakyat labuh dermaga menang persatuannasional re regmlar
"RT Bantah Klaim Prabowo, JK Sebut Data Anggaran Alutsista Bukan Rahasia Negara https://t.co/ZiQHowaGvx #TempoNasional [RE tempodotco]",Politik,rt bantah klaim prabowo jk sebut data anggar alutsista bukan rahasia negara temponasional re tempodotco
RT AHY mengungkit kembali alasan keluar dari Koalisi Perubahan yang mengusung Anies. AHY menyebut kala itu mengalami perlakuan tak beretika. https://t.co/7e1UyceTqT [RE detikcom],Politik,rt ahy ungkit alas keluar koalisi ubah usung anies ahy sebut kala alami laku tak etika re detikcom
RT Anies Minta Jokowi Tegas Jatuhkan Sanksi ke Menteri yang Tak Netral dalam Pemilu https://t.co/LDRoQmxWag #TempoBisnis [RE tempodotco],Politik,rt anies minta jokowi tegas jatuh sanksi menteri tak netral milu tempobisnis re tempodotco
Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD lagi fokus bikin regulasi hukum yang gak bikin investor mikir dua kali untuk masuk Indonesia!#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/AJSxqFUbCi,Politik,pasang capres cawapres ganjar pranowo prof mahfud md fokus bikin regulasi hukum gak bikin investor mikir kali masuk jnk
RT Tanah yg disinggung siAnies semalam rupanya pnh digadaikan pak Prabowo utk mengusung siAnies jd gubernur dki. Inna lillahi https://t.co/YXxgbUoz2t [RE Chavesz08],Politik,rt tanah yg singgung sianies malam rupa pnh gadai pak prabowo utk usung sianies jd gubernur dki inna lillahi re
"RT ""Di belakang kita ini banyak tongkang batubara lewat namun di depan kita masih banyak warga yang miskin..."" ~ by Anies Baswedan https://t.co/IwpnhXBfiZ [RE BosPurwa]",Sosial Budaya,rt belakang banyak tongkang batubara lewat depan banyak warga miskin by anies baswedan re bospurwa
"Jangan lewatkan kesempatan untuk membuat perbedaan. Cobalah dan pilih Capres Ganjar Pranowo , agar Indonesia semakin bermartabat. JN19Ab #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/VfxeQL6h14",Politik,jangan lewat sempat buat beda coba pilih capres ganjar pranowo indonesia makin martabat jnk ganjarmahfudrebound
RT Momen Capresku jenguk relawan Ganjar-Mahfud yang jadi korban penganiayaan oknum TNI. Korban Slamet Andono bercerita kepada @B1sxdbOnEpKsy91yQdHKurx0ZPUBlWH8hUe3KccF0Ug= dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon 408 kemudian di situ dipukuli 5 oknum TNI. MIRIS! #GanjarMahfud2024 https://t.co/wK9XuBdLBr [RE denni_sauya],Pertahanan dan Keamanan,rt momen capresku jenguk rawan ganjarmahfud jadi korban aniaya oknum tni korban slamet andono cerita diri seret jalan raya bawa masuk markas batalyon kemudian situ pukul oknum tni miris re dennisauya
Pencerahan keumatan untuk kejayaan bersama. #JNK menyokong Pasangan Ganjar Pranowo dan Mahfud MD di pilpres mendatang.#GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/lHlO8Ipcj3,Politik,cerah umat jaya sama jnk sokong pasang ganjar pranowo mahfud md pilpres
"RT Alhamdulillah...baru tahu ada jejaknya dari orang tua Pak Anies di Papua....masya allah gak disangka disorong Papua, apalagi peletakan batu langsung dari darah syuhada palestina..nambah pengetahuan kita lagi https://t.co/1ZYT2dmNtH [RE Yurissa_Samosir]",Sosial Budaya,rt alhamdulillahbaru tahu jejak orang tua pak anies papuamasya allah gak sangka sorong papua leta batu langsung darah syuhada palestinanambah tahu re yurissasamosir
"Ganjar Pranowo punya ide bagus, ekonomi kita bisa 7% tumbuh terus. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/B0wOI1eWH4",Ekonomi,ganjar pranowo punya ide bagus ekonomi tumbuh terus ganjarmahfudrebound jnk
"RT Menhan Prabowo Subianto @jv4NQSHK6YLokN/mQC+ev18E/qkNcxrDWxpfswV89UA= mengunjungi @xVRfEBuGeKq70E175nIrs2SGwz3I5jg6zpx4D0/OxZc= , di Jawa Timur, Selasa (23/1), dalam rangka meninjau pembangunan kapal Frigate Merah Putih, serta modernisasi KRI Halasan-630, dan KRI REM-331, bagian dari refurbishment 41 KRI yang sudah berjalan 40 persen. https://t.co/wJkaTDCt99 [RE Kemhan_RI]",Pertahanan dan Keamanan,rt menhan prabowo subianto unjung jawa timur selasa rangka tinjau bangun kapal frigate merah putih modernisasi kri kri bagi refurbishment kri jalan persen re kemhanri
RT Inilah Kenyataannya...modern War yg harus di hadapi di Negeri ini... paparan data dan Fakta dari pak Anies https://t.co/z52uGK7hdC [RE Yurissa_Samosir],Pertahanan dan Keamanan,rt ini kenyataannyamodern war yg hadap negeri papar data fakta pak anies re yurissasamosir
"@tiAPhswoNrnTofe4R874VRyUdVOuj8eZIIjCFZIREwE= Iya bang,prabowo aja sekelas pengamat aja lum tentu lulus padahal menteri pertahanan",Politik,iya bangprabowo aja kelas amat aja lum lulus padahal menteri tahan
"@J1fgoIb1gt1+FoWKetV/Mf2H+gEYzkTjgyq1QEt3d8s= Jika ingin mudah kerja, pilih Prabowo.Ã¢ÂœÂŒÃ¯Â¸ÂÃ°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©Ã°ÂŸÂ«Â° https://t.co/dFnhu0JJjb",Pertahanan dan Keamanan,mudah kerja pilih prabowo
2 Mualem Ajak Kader PA dan KPA Targetkan Kemenangan Besar di Aceh dengan Raihan 70-80% Dukungan untuk Prabowo-Gibran di Pemilu 2024 #sahabatmualem #aceh #mualem #muzakirmanaf https://t.co/n5mcb9zFvp,Politik,mualem ajak kader pa kpa target menang besar aceh raih dukung prabowogibran milu sahabatmualem aceh mualem muzakirmanaf
@vNb9cB1t24H3wEOYEtgFGaUxzbgmll4YFaG7sVtcaHA= ohh ini toh knp prabowo ngk pernah kelihatan dan nampak kampanye dipapua. ternyata ada sejarah ini yah baru tau,Sosial Budaya,ohh knp prabowo ngk pernah lihat nampak kampanye dipapua nyata sejarah yah baru tau
"RT Gabung Prabowo-Gibran, Khofifah Tersandera Kasus Suap Dana Hibah? https://t.co/pWMMCRkaSS [RE geloraco]",Politik,rt gabung prabowogibran khofifah sandera kasus suap dana hibah re geloraco
"RT Sehari setelah debat capres bertema pertahanan negara, Kompas memuat advertorial Kementerian Pertahanan 1 halaman dengan impresi keberhasilan Menhan Prabowo (yg seharusnya bisa ia jabarkan pada debat). Kampanye dengan anggaran kehumasan kementerian. Apakah Prabowo punya etika? https://t.co/V5D43IW7n1 [RE alfredpasifico]",Pertahanan dan Keamanan,rt hari debat capres tema tahan negara kompas muat advertorial menteri tahan halaman impresi hasil menhan prabowo yg jabar debat kampanye anggar humas menteri prabowo punya etika re alfredpasifico
"@XAJL2I7YlWsdZRAburQmvYxvuD1zCy2XQMXCdYBSWv0= @T/ZNARURlPVxxiwo21N8ga4o738w6DNK1RnNFX2TZhA= Pak Anies menohok pak Prabowo salah satunya ingin memancing emosi Pak Prabowo, siapa bilang pemimpin harus murni ""baik"" dalam arti sopan ? Pemimpin juga harus bera",Politik,pak anies tohok pak prabowo salah satu pancing emosi pak prabowo siapa bilang pimpin murni baik arti sopan pimpin bera
"@vfSP0sb4NQkRzWu7xpkUFk/5g1HuBin56S4RW+8N9FQ= Masyarakat pesisir Cilacap sampai Banyuwangi pada seru-seruan dukung Abah Anies, presiden favorit mereka!",Sosial Budaya,masyarakat pesisir cilacap banyuwangi seruseruan dukung abah anies presiden favorit
RT Testimoni Pendeta dari Magetan yang datang ke Ponorogo untuk Mendukung Mas Anies Baswedan.. Ã°ÂŸÂ™ÂÃ°ÂŸÂ™ÂÃ°ÂŸÂ™Â https://t.co/ViKwCHlsDG [RE Reiza_Patters],Ekonomi,rt testimoni pendeta magetan datang ponorogo dukung mas anies baswedan re reizapatters
Mantap bu khofifah mantap dukung prabowo gibran makin yakin menang satu putaran #KhofifahPerkuat02 https://t.co/OMKKfGCLeU,Politik,mantap bu khofifah mantap dukung prabowo gibran makin yakin menang satu putar
"RT Pulau Sebira adalah saksi dari gagasan Adil Makmur untuk Semua, dengan segala perubahannya yang dirasakan langsung oleh warga hingga seorang tokoh di Pulau Sebira bicara lantang di depan warganya: Ã¢Â€ÂœKami ingin bapak Anies datang lagi ke sini."" ""Namun sebagai presiden.Ã¢Â€Â [RE azvyae]",Politik,rt pulau sebira saksi gagas adil makmur semua segala ubah rasa langsung warga hingga orang tokoh pulau sebira bicara lantang depan warga bapak anies datang sini presiden re azvyae
"RT Kembali Ungkit Penilaian Anies Baswedan, Prabowo Bandingkan Saat Dirinya Debat Pilpres dengan Jokowi https://t.co/UupCMq2yXn [RE tvOneNews]",Politik,rt ungkit nilai anies baswedan prabowo banding diri debat pilpres jokowi re tvonenews
RT JK soal Pembelian Alutsista Bekas Era Prabowo: Pesawat Usia 25 Tahun Harga Rp1 Triliun Pantas Nggak? https://t.co/8gygw3hvDO [RE KompasTV],Pertahanan dan Keamanan,rt jk soal beli alutsista bekas era prabowo pesawat usia tahun harga triliun pantas re kompastv
"RT Kurang dari 1 bulan sudah pemilu, elektabilitas Prabowo-Gibran mencapai 50%, Pertanda Satu Putaran Ã°ÂŸÂ¤Â­ #KosongDuaSatuPutaran RakyatSenang 02Menang https://t.co/t89qMiIaUx [RE Noviani1Saputri]",Politik,rt kurang bulan milu elektabilitas prabowogibran capai tanda satu putar kosongduasatuputaran rakyatsenang re
"Serangan thd Prabowo di pilpres kali ini lebih hebat dibanding pilpres sebelumnya. Tp kenapa masih terlihat kuat? At least kandidat kuat lolos putaran 2. Jawabannya: logistik yg kuat, infrastruktur yg memadai, dan kekuatan kekuasaan.",Politik,serang thd prabowo pilpres kali lebih hebat banding pilpres belum tp lihat kuat at least kandidat kuat lolos putar jawab logistik yg kuat infrastruktur yg pada kuat kuasa
"Sukses Ganjar Pranowo adalah kemenangan kita semua, #GanjarPranowoPranowoPilihanUmat! Muda-mudi, ayo, jangan lupa untuk Pilih Ganjar Pranowo Mahfud MD dan wujudkan perubahan bersama. #GanjarMahfudRebound #JNK https://t.co/1a7pNHxPMR",Politik,sukses ganjar pranowo menang semua mudamudi ayo jangan lupa pilih ganjar pranowo mahfud md wujud ubah sama ganjarmahfudrebound jnk
RT Milenial dan muda-mudi yakin bahwa Ganjar Pranowo-Mahfud MD adalah Calon Pemimpin Tepat Untuk Indonesia yang akan membawa kemajuan dan perubahan.#GanjarMahfudRebound #JNK #Pilpres2024 https://t.co/GdFGW4Asli [RE MelissaHay25071],Politik,rt milenial mudamudi yakin ganjar pranowomahfud md calon pimpin tepat indonesia bawa maju jnk re
"RT According to Prabowo, Gaza is opressed because they don't have a sufficient military power. This is such a tone-deaf statement coming from a Minister of Defense. [RE WAPamungkas]",Pertahanan dan Keamanan,rt according to prabowo gaza is opressed because they dont have a sufficient military power this is such a tonedeaf statement coming from a mister of defense re wapamungkas
RT komitmen ganjar dan anies untuk normalisasi komisi terhadap artist indonesia bahkan twitter artist dalam kampanyenya bener bener top notch Ã°ÂŸÂ«Â¡ [RE wedfrz],Politik,rt komitmen ganjar anies normalisasi komisi artist indonesia bahkan twitter artist kampanye bener bener top notch re wedfrz
"RT Juru Bicara TPN Ganjar-Mahfud, Aryo Seno Bagaskoro menyampaikan dalam konteks relasi global, Indonesia tidak boleh hanya maju, tetapi harus unggul dibandingkan negara-negara lain. Ã¢Â€ÂœKeunggulan itu bisa tercapai apabila kita konsisten dan serius dalam mencapai Indonesia Emas 2045 dengan memanfaatkan momentum bonus demografi,Ã¢Â€Â kata Aryo. Menurut Juru Bicara TPN Ganjar-Mahfud, Aryo Seno Bagaskoro seluruh logika itu harus didasarkan pada kepastian dan penegakan hukum yang tegas. Rekrutmen dan penempatan duta besar harus berdasarkan kapabilitas, agar hubungan Indonesia dengan negara-negara lain semakin produktif, juga memberikan rasa perlindungan bagi para diaspora. Menurut Juru Bicara TPN Ganjar-Mahfud, Aryo Seno Bagaskoro, kebijakan pro kesejahteraan aparat penegak hukum juga harus ditingkatkan. Maka Ganjar-Mahfud menyiapkan beasiswa khusus untuk anak-anak polisi dan tentara. Untuk meringankan beban pendidikan agar para prajurit dan polisi kita dapat fokus bertugas sesuai tupoksinya. #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #MEnangkanGAnjar #Nomor3Pilihanku #GanjarMahfud2024 #GanjarSatSet #MahfudTasTes [RE PDI_Perjuangan]",Sosial Budaya,rt juru bicara tpn ganjarmahfud aryo seno bagaskoro sampai konteks relasi global indonesia maju unggul banding negaranegara unggul capai apabila konsisten serius capai indonesia emas manfaat momentum bonus demografi kata aryo juru bicara tpn ganjarmahfud aryo seno bagaskoro seluruh logika dasar pasti tega hukum tegas rekrutmen tempat duta besar dasar kapabilitas hubung indonesia negaranegara makin produktif beri rasa lindung diaspora juru bicara tpn ganjarmahfud aryo seno bagaskoro bijak pro sejahtera aparat tegak hukum tingkat ganjarmahfud siap beasiswa khusus anakanak polisi tentara ringan beban didik prajurit polisi fokus tugas sesuai tupoksinya pdiperjuangan ganjaruntuksemua ganjarpresiden menangkanganjar ganjarsatset mahfudtastes re pdiperjuangan
"RT @NEwsd9uU+YGemg0pyXCuao818Pi6mXuAKM4Ji4P6c9Q= Saya lihat gini... Cara Anies jika berhasil, berarti rakyat memang lebih suka diberi janji2 manis dengan sentuhan personal. Saya ga anti Anies, Anies cukup smart untuk ide dan publik speaking, tapi untuk eksekusi rasanya jauh [RE Kickyn1]",Politik,rt lihat gin cara anies hasil arti rakyat memang lebih suka beri manis sentuh personal ga anti anies anies cukup smart ide publik speaking eksekusi rasa jauh re
"RT Kondisi Wanita yang Teriaki 'Anies Bacot' saat Debat, Kini Tutup Semua Akun Medsos, Stres Berat? https://t.co/Aa7CkHM0Py [RE herculep638]",Sosial Budaya,rt kondisi wanita riak anies bacot debat kini tutup semua akun medsos stres berat re
"RT Ini postingan hari Kedua alasan-alasan Kenapa Paslon Amin yang ideal memimpin Indonesia. Kedua: karena pada paslon ini terpenuhi kriteri kepemimpinan dlm Islam: Amanah, Fathonah, Tablig dan Shiddiq. Rekam jejak Anies di JKT jika saja dilihat Dg secuil kejujuran penuh Amanah.. [RE ShamsiAli2]",Ideologi,rt postingan hari dua alasanalasan paslon amin ideal pimpin indonesia dua paslon penuh kriteri pimpin dlm islam amanah fathonah tablig shiddiq rekam jejak anies jkt lihat dg cuil jujur penuh amanah re
"RT Pengawalannya harus dibuat berlapis. Pilpres kali ini adalah pilpres terlicik krn ada yg sangat menginginkan berkuasa yg akan dilakukan dgn segala cara. Jadi Waspada &amp; Perketat Pengawalan pak Anies secara berlapis, Kalau perlu gunakan Protokoler Pengamanan seorang Kepala Negara. [RE abu_waras]",Pertahanan dan Keamanan,rt awal buat lap pilpres kali pilpres licik krn yg sangat ingin kuasa yg laku dgn segala cara jadi waspada amp ketat awal pak anies lap kalau perlu guna protokoler aman orang kepala negara re abuwaras
